destination_id,destination_name,week,year,reservations
-2436593,Boracay (PH),18,2020,281
-2436593,Boracay (PH),19,2020,284
-2436593,Boracay (PH),20,2020,198
-2436593,Boracay (PH),21,2020,114
-2436593,Boracay (PH),22,2020,234
-2436593,Boracay (PH),23,2020,179
-2436593,Boracay (PH),24,2020,150
-2436593,Boracay (PH),25,2020,403
-2436593,Boracay (PH),26,2020,201
-2436593,Boracay (PH),27,2020,592
-2436593,Boracay (PH),28,2020,350
-2436593,Boracay (PH),29,2020,112
-2436593,Boracay (PH),30,2020,88
-2436593,Boracay (PH),31,2020,110
-2436593,Boracay (PH),32,2020,94
-2436593,Boracay (PH),33,2020,168
-2436593,Boracay (PH),34,2020,156
-2436593,Boracay (PH),35,2020,46
-2436593,Boracay (PH),36,2020,9
-2436593,Boracay (PH),37,2020,101
-2436593,Boracay (PH),38,2020,589
-2436593,Boracay (PH),39,2020,121
-2436593,Boracay (PH),40,2020,462
-2436593,Boracay (PH),41,2020,459
-2436593,Boracay (PH),42,2020,737
-2436593,Boracay (PH),43,2020,472
-2436593,Boracay (PH),44,2020,362
-2436593,Boracay (PH),45,2020,291
-2436593,Boracay (PH),46,2020,189
-2436593,Boracay (PH),47,2020,232
-2436593,Boracay (PH),48,2020,176
-2436593,Boracay (PH),49,2020,132
-2436593,Boracay (PH),50,2020,188
-2436593,Boracay (PH),51,2020,92
-2436593,Boracay (PH),52,2020,56
-2436593,Boracay (PH),1,2021,142
-2436593,Boracay (PH),2,2021,97
-2436593,Boracay (PH),3,2021,123
-2436593,Boracay (PH),4,2021,215
-2436593,Boracay (PH),5,2021,147
-2436593,Boracay (PH),6,2021,142
-2436593,Boracay (PH),7,2021,179
-2436593,Boracay (PH),8,2021,231
-2436593,Boracay (PH),9,2021,407
-2436593,Boracay (PH),10,2021,524
-2436593,Boracay (PH),11,2021,288
-2436593,Boracay (PH),12,2021,161
-2436593,Boracay (PH),13,2021,138
-2436593,Boracay (PH),14,2021,121
-2436593,Boracay (PH),15,2021,121
-2436593,Boracay (PH),16,2021,168
-2436593,Boracay (PH),17,2021,118
-2436593,Boracay (PH),18,2021,252
-2436593,Boracay (PH),19,2021,152
-2436593,Boracay (PH),20,2021,88
-2436593,Boracay (PH),21,2021,182
-2436593,Boracay (PH),22,2021,190
-2436593,Boracay (PH),23,2021,282
-2436593,Boracay (PH),24,2021,200
-2436593,Boracay (PH),25,2021,208
-2436593,Boracay (PH),26,2021,232
-2436593,Boracay (PH),27,2021,348
-2436593,Boracay (PH),28,2021,244
-2436593,Boracay (PH),29,2021,338
-2436593,Boracay (PH),30,2021,233
-2436593,Boracay (PH),31,2021,269
-2436593,Boracay (PH),32,2021,223
-2436593,Boracay (PH),33,2021,226
-2436593,Boracay (PH),34,2021,157
-2436593,Boracay (PH),35,2021,45
-2436593,Boracay (PH),36,2021,146
-2436593,Boracay (PH),37,2021,119
-2436593,Boracay (PH),38,2021,75
-2436593,Boracay (PH),39,2021,95
-2436593,Boracay (PH),40,2021,226
-2436593,Boracay (PH),41,2021,375
-2436593,Boracay (PH),42,2021,244
-2436593,Boracay (PH),43,2021,195
-2436593,Boracay (PH),44,2021,206
-2436593,Boracay (PH),45,2021,278
-2436593,Boracay (PH),46,2021,354
-2436593,Boracay (PH),47,2021,276
-2436593,Boracay (PH),48,2021,265
-2436593,Boracay (PH),49,2021,262
-2436593,Boracay (PH),50,2021,286
-2436593,Boracay (PH),51,2021,261
-2436593,Boracay (PH),52,2021,240
-2436593,Boracay (PH),1,2022,222
-2436593,Boracay (PH),2,2022,397
-2436593,Boracay (PH),3,2022,554
-2436593,Boracay (PH),4,2022,458
-2436593,Boracay (PH),5,2022,821
-2436593,Boracay (PH),6,2022,516
-2436593,Boracay (PH),7,2022,378
-2436593,Boracay (PH),8,2022,417
-2436593,Boracay (PH),9,2022,464
-2436593,Boracay (PH),10,2022,523
-2436593,Boracay (PH),11,2022,557
-2436593,Boracay (PH),12,2022,522
-2436593,Boracay (PH),13,2022,616
-2436593,Boracay (PH),14,2022,477
-2436593,Boracay (PH),15,2022,418
-2436593,Boracay (PH),16,2022,422
-2436593,Boracay (PH),17,2022,408
-2436593,Boracay (PH),18,2022,326
-2436593,Boracay (PH),19,2022,377
-2436593,Boracay (PH),20,2022,439
-2436593,Boracay (PH),21,2022,452
-2436593,Boracay (PH),22,2022,420
-2436593,Boracay (PH),23,2022,481
-2436593,Boracay (PH),24,2022,321
-2436593,Boracay (PH),25,2022,379
-2436593,Boracay (PH),26,2022,356
-2436593,Boracay (PH),27,2022,429
-2436593,Boracay (PH),28,2022,372
-2436593,Boracay (PH),29,2022,355
-2436593,Boracay (PH),30,2022,431
-2436593,Boracay (PH),31,2022,357
-2436593,Boracay (PH),32,2022,388
-2436593,Boracay (PH),33,2022,342
-2436593,Boracay (PH),34,2022,289
-2436593,Boracay (PH),35,2022,341
-2436593,Boracay (PH),36,2022,437
-2436593,Boracay (PH),37,2022,383
-2436593,Boracay (PH),38,2022,388
-2436593,Boracay (PH),39,2022,274
-2436593,Boracay (PH),40,2022,423
-2436593,Boracay (PH),41,2022,395
-2436593,Boracay (PH),42,2022,476
-2436593,Boracay (PH),43,2022,458
-2436593,Boracay (PH),44,2022,591
-2436593,Boracay (PH),45,2022,556
-2436593,Boracay (PH),46,2022,531
-2436593,Boracay (PH),47,2022,513
-2436593,Boracay (PH),48,2022,478
-2436593,Boracay (PH),49,2022,483
-2436593,Boracay (PH),50,2022,459
-2436593,Boracay (PH),51,2022,511
-2436593,Boracay (PH),52,2022,593
-2436593,Boracay (PH),1,2023,397
-2437894,Manila (PH),5,2019,13411
-2437894,Manila (PH),6,2019,12610
-2437894,Manila (PH),7,2019,12872
-2437894,Manila (PH),8,2019,12984
-2437894,Manila (PH),9,2019,13813
-2437894,Manila (PH),10,2019,14344
-2437894,Manila (PH),11,2019,13817
-2437894,Manila (PH),12,2019,14258
-2437894,Manila (PH),13,2019,14822
-2437894,Manila (PH),14,2019,14303
-2437894,Manila (PH),15,2019,14140
-2437894,Manila (PH),16,2019,13745
-2437894,Manila (PH),17,2019,15812
-2437894,Manila (PH),18,2019,14181
-2437894,Manila (PH),19,2019,13854
-2437894,Manila (PH),20,2019,13415
-2437894,Manila (PH),21,2019,14660
-2437894,Manila (PH),22,2019,13763
-2437894,Manila (PH),23,2019,15457
-2437894,Manila (PH),24,2019,14175
-2437894,Manila (PH),25,2019,14120
-2437894,Manila (PH),26,2019,15439
-2437894,Manila (PH),27,2019,14982
-2437894,Manila (PH),28,2019,13216
-2437894,Manila (PH),29,2019,14500
-2437894,Manila (PH),30,2019,15443
-2437894,Manila (PH),31,2019,16797
-2437894,Manila (PH),32,2019,16587
-2437894,Manila (PH),33,2019,13903
-2437894,Manila (PH),34,2019,13237
-2437894,Manila (PH),35,2019,14039
-2437894,Manila (PH),36,2019,13679
-2437894,Manila (PH),37,2019,13184
-2437894,Manila (PH),38,2019,13536
-2437894,Manila (PH),39,2019,14318
-2437894,Manila (PH),40,2019,14675
-2437894,Manila (PH),41,2019,14456
-2437894,Manila (PH),42,2019,14589
-2437894,Manila (PH),43,2019,14175
-2437894,Manila (PH),44,2019,15868
-2437894,Manila (PH),45,2019,16248
-2437894,Manila (PH),46,2019,16054
-2437894,Manila (PH),47,2019,16384
-2437894,Manila (PH),48,2019,23990
-2437894,Manila (PH),49,2019,10697
-2437894,Manila (PH),50,2019,14119
-2437894,Manila (PH),51,2019,12127
-2437894,Manila (PH),52,2019,12184
-2437894,Manila (PH),1,2020,13862
-2437894,Manila (PH),2,2020,12673
-2437894,Manila (PH),3,2020,12939
-2437894,Manila (PH),4,2020,12074
-2437894,Manila (PH),5,2020,11729
-2437894,Manila (PH),6,2020,11062
-2437894,Manila (PH),7,2020,10859
-2437894,Manila (PH),8,2020,8251
-2437894,Manila (PH),9,2020,9428
-2437894,Manila (PH),10,2020,6759
-2437894,Manila (PH),11,2020,4700
-2437894,Manila (PH),12,2020,1432
-2437894,Manila (PH),13,2020,1070
-2437894,Manila (PH),14,2020,1539
-2437894,Manila (PH),15,2020,2828
-2437894,Manila (PH),16,2020,5722
-2437894,Manila (PH),17,2020,4777
-2437894,Manila (PH),18,2020,5641
-2437894,Manila (PH),19,2020,6107
-2437894,Manila (PH),20,2020,4971
-2437894,Manila (PH),21,2020,6331
-2437894,Manila (PH),22,2020,8185
-2437894,Manila (PH),23,2020,6473
-2437894,Manila (PH),24,2020,3565
-2437894,Manila (PH),25,2020,6281
-2437894,Manila (PH),26,2020,4929
-2437894,Manila (PH),27,2020,11729
-2437894,Manila (PH),28,2020,8297
-2437894,Manila (PH),29,2020,2666
-2437894,Manila (PH),30,2020,2385
-2437894,Manila (PH),31,2020,2304
-2437894,Manila (PH),32,2020,1679
-2437894,Manila (PH),33,2020,4654
-2437894,Manila (PH),34,2020,4766
-2437894,Manila (PH),35,2020,2250
-2437894,Manila (PH),36,2020,3854
-2437894,Manila (PH),37,2020,3113
-2437894,Manila (PH),38,2020,10093
-2437894,Manila (PH),39,2020,3440
-2437894,Manila (PH),40,2020,8243
-2437894,Manila (PH),41,2020,9776
-2437894,Manila (PH),42,2020,11780
-2437894,Manila (PH),43,2020,8130
-2437894,Manila (PH),44,2020,9297
-2437894,Manila (PH),45,2020,6522
-2437894,Manila (PH),46,2020,4481
-2437894,Manila (PH),47,2020,6847
-2437894,Manila (PH),48,2020,4890
-2437894,Manila (PH),49,2020,4488
-2437894,Manila (PH),50,2020,5266
-2437894,Manila (PH),51,2020,2961
-2437894,Manila (PH),52,2020,2296
-2437894,Manila (PH),1,2021,4097
-2437894,Manila (PH),2,2021,3220
-2437894,Manila (PH),3,2021,2781
-2437894,Manila (PH),4,2021,4209
-2437894,Manila (PH),5,2021,3711
-2437894,Manila (PH),6,2021,2939
-2437894,Manila (PH),7,2021,2818
-2437894,Manila (PH),8,2021,4582
-2437894,Manila (PH),9,2021,6004
-2437894,Manila (PH),10,2021,9613
-2437894,Manila (PH),11,2021,4658
-2437894,Manila (PH),12,2021,1843
-2437894,Manila (PH),13,2021,1834
-2437894,Manila (PH),14,2021,1235
-2437894,Manila (PH),15,2021,1822
-2437894,Manila (PH),16,2021,2417
-2437894,Manila (PH),17,2021,2354
-2437894,Manila (PH),18,2021,6137
-2437894,Manila (PH),19,2021,2936
-2437894,Manila (PH),20,2021,2451
-2437894,Manila (PH),21,2021,3688
-2437894,Manila (PH),22,2021,3309
-2437894,Manila (PH),23,2021,2755
-2437894,Manila (PH),24,2021,3422
-2437894,Manila (PH),25,2021,4544
-2437894,Manila (PH),26,2021,4177
-2437894,Manila (PH),27,2021,5036
-2437894,Manila (PH),28,2021,5080
-2437894,Manila (PH),29,2021,5300
-2437894,Manila (PH),30,2021,2896
-2437894,Manila (PH),31,2021,2802
-2437894,Manila (PH),32,2021,2168
-2437894,Manila (PH),33,2021,3874
-2437894,Manila (PH),34,2021,3436
-2437894,Manila (PH),35,2021,3166
-2437894,Manila (PH),36,2021,3495
-2437894,Manila (PH),37,2021,3198
-2437894,Manila (PH),38,2021,2217
-2437894,Manila (PH),39,2021,2581
-2437894,Manila (PH),40,2021,3543
-2437894,Manila (PH),41,2021,7175
-2437894,Manila (PH),42,2021,4409
-2437894,Manila (PH),43,2021,3851
-2437894,Manila (PH),44,2021,3734
-2437894,Manila (PH),45,2021,4288
-2437894,Manila (PH),46,2021,4552
-2437894,Manila (PH),47,2021,4951
-2437894,Manila (PH),48,2021,4747
-2437894,Manila (PH),49,2021,4691
-2437894,Manila (PH),50,2021,4528
-2437894,Manila (PH),51,2021,4844
-2437894,Manila (PH),52,2021,4237
-2437894,Manila (PH),1,2022,4541
-2437894,Manila (PH),2,2022,8280
-2437894,Manila (PH),3,2022,10562
-2437894,Manila (PH),4,2022,9183
-2437894,Manila (PH),5,2022,12088
-2437894,Manila (PH),6,2022,5930
-2437894,Manila (PH),7,2022,4063
-2437894,Manila (PH),8,2022,4505
-2437894,Manila (PH),9,2022,5115
-2437894,Manila (PH),10,2022,5124
-2437894,Manila (PH),11,2022,5423
-2437894,Manila (PH),12,2022,5487
-2437894,Manila (PH),13,2022,7091
-2437894,Manila (PH),14,2022,6204
-2437894,Manila (PH),15,2022,5378
-2437894,Manila (PH),16,2022,5383
-2437894,Manila (PH),17,2022,5827
-2437894,Manila (PH),18,2022,5635
-2437894,Manila (PH),19,2022,5119
-2437894,Manila (PH),20,2022,6592
-2437894,Manila (PH),21,2022,7907
-2437894,Manila (PH),22,2022,7442
-2437894,Manila (PH),23,2022,7403
-2437894,Manila (PH),24,2022,7702
-2437894,Manila (PH),25,2022,7415
-2437894,Manila (PH),26,2022,7501
-2437894,Manila (PH),27,2022,7557
-2437894,Manila (PH),28,2022,7617
-2437894,Manila (PH),29,2022,8526
-2437894,Manila (PH),30,2022,8524
-2437894,Manila (PH),31,2022,8342
-2437894,Manila (PH),32,2022,7833
-2437894,Manila (PH),33,2022,7849
-2437894,Manila (PH),34,2022,7833
-2437894,Manila (PH),35,2022,7831
-2437894,Manila (PH),36,2022,7747
-2437894,Manila (PH),37,2022,8081
-2437894,Manila (PH),38,2022,9205
-2437894,Manila (PH),39,2022,8522
-2437894,Manila (PH),40,2022,9999
-2437894,Manila (PH),41,2022,9258
-2437894,Manila (PH),42,2022,9532
-2437894,Manila (PH),43,2022,10351
-2437894,Manila (PH),44,2022,13221
-2437894,Manila (PH),45,2022,12534
-2437894,Manila (PH),46,2022,11977
-2437894,Manila (PH),47,2022,12207
-2437894,Manila (PH),48,2022,13040
-2437894,Manila (PH),49,2022,12653
-2437894,Manila (PH),50,2022,11273
-2437894,Manila (PH),51,2022,8808
-2437894,Manila (PH),52,2022,9979
-2437894,Manila (PH),1,2023,6715
-246227,Tokyo (JP),5,2019,8559
-246227,Tokyo (JP),6,2019,9837
-246227,Tokyo (JP),7,2019,9494
-246227,Tokyo (JP),8,2019,10640
-246227,Tokyo (JP),9,2019,12195
-246227,Tokyo (JP),10,2019,10900
-246227,Tokyo (JP),11,2019,9360
-246227,Tokyo (JP),12,2019,9264
-246227,Tokyo (JP),13,2019,10627
-246227,Tokyo (JP),14,2019,9669
-246227,Tokyo (JP),15,2019,8974
-246227,Tokyo (JP),16,2019,8986
-246227,Tokyo (JP),17,2019,8990
-246227,Tokyo (JP),18,2019,10483
-246227,Tokyo (JP),19,2019,10005
-246227,Tokyo (JP),20,2019,9756
-246227,Tokyo (JP),21,2019,10513
-246227,Tokyo (JP),22,2019,9092
-246227,Tokyo (JP),23,2019,11209
-246227,Tokyo (JP),24,2019,9516
-246227,Tokyo (JP),25,2019,10138
-246227,Tokyo (JP),26,2019,10775
-246227,Tokyo (JP),27,2019,10700
-246227,Tokyo (JP),28,2019,9734
-246227,Tokyo (JP),29,2019,10643
-246227,Tokyo (JP),30,2019,10161
-246227,Tokyo (JP),31,2019,10861
-246227,Tokyo (JP),32,2019,9959
-246227,Tokyo (JP),33,2019,10601
-246227,Tokyo (JP),34,2019,10255
-246227,Tokyo (JP),35,2019,10480
-246227,Tokyo (JP),36,2019,9589
-246227,Tokyo (JP),37,2019,9422
-246227,Tokyo (JP),38,2019,11004
-246227,Tokyo (JP),39,2019,10578
-246227,Tokyo (JP),40,2019,11052
-246227,Tokyo (JP),41,2019,10042
-246227,Tokyo (JP),42,2019,10478
-246227,Tokyo (JP),43,2019,10607
-246227,Tokyo (JP),44,2019,10100
-246227,Tokyo (JP),45,2019,9937
-246227,Tokyo (JP),46,2019,9371
-246227,Tokyo (JP),47,2019,9712
-246227,Tokyo (JP),48,2019,14532
-246227,Tokyo (JP),49,2019,6370
-246227,Tokyo (JP),50,2019,8118
-246227,Tokyo (JP),51,2019,7862
-246227,Tokyo (JP),52,2019,7151
-246227,Tokyo (JP),1,2020,9294
-246227,Tokyo (JP),2,2020,8325
-246227,Tokyo (JP),3,2020,6660
-246227,Tokyo (JP),4,2020,5951
-246227,Tokyo (JP),5,2020,5557
-246227,Tokyo (JP),6,2020,4791
-246227,Tokyo (JP),7,2020,3921
-246227,Tokyo (JP),8,2020,2923
-246227,Tokyo (JP),9,2020,2409
-246227,Tokyo (JP),10,2020,1854
-246227,Tokyo (JP),11,2020,1862
-246227,Tokyo (JP),12,2020,2246
-246227,Tokyo (JP),13,2020,1989
-246227,Tokyo (JP),14,2020,1732
-246227,Tokyo (JP),15,2020,1739
-246227,Tokyo (JP),16,2020,1414
-246227,Tokyo (JP),17,2020,1390
-246227,Tokyo (JP),18,2020,1274
-246227,Tokyo (JP),19,2020,1147
-246227,Tokyo (JP),20,2020,1504
-246227,Tokyo (JP),21,2020,2102
-246227,Tokyo (JP),22,2020,2299
-246227,Tokyo (JP),23,2020,2499
-246227,Tokyo (JP),24,2020,2124
-246227,Tokyo (JP),25,2020,2833
-246227,Tokyo (JP),26,2020,2835
-246227,Tokyo (JP),27,2020,5011
-246227,Tokyo (JP),28,2020,5772
-246227,Tokyo (JP),29,2020,2494
-246227,Tokyo (JP),30,2020,2684
-246227,Tokyo (JP),31,2020,2995
-246227,Tokyo (JP),32,2020,2308
-246227,Tokyo (JP),33,2020,3063
-246227,Tokyo (JP),34,2020,2352
-246227,Tokyo (JP),35,2020,2641
-246227,Tokyo (JP),36,2020,2937
-246227,Tokyo (JP),37,2020,3797
-246227,Tokyo (JP),38,2020,3694
-246227,Tokyo (JP),39,2020,2634
-246227,Tokyo (JP),40,2020,3875
-246227,Tokyo (JP),41,2020,3815
-246227,Tokyo (JP),42,2020,6610
-246227,Tokyo (JP),43,2020,4265
-246227,Tokyo (JP),44,2020,4789
-246227,Tokyo (JP),45,2020,4550
-246227,Tokyo (JP),46,2020,3908
-246227,Tokyo (JP),47,2020,3839
-246227,Tokyo (JP),48,2020,3694
-246227,Tokyo (JP),49,2020,3242
-246227,Tokyo (JP),50,2020,4375
-246227,Tokyo (JP),51,2020,4181
-246227,Tokyo (JP),52,2020,2190
-246227,Tokyo (JP),1,2021,2330
-246227,Tokyo (JP),2,2021,2369
-246227,Tokyo (JP),3,2021,2410
-246227,Tokyo (JP),4,2021,2642
-246227,Tokyo (JP),5,2021,3049
-246227,Tokyo (JP),6,2021,2892
-246227,Tokyo (JP),7,2021,3051
-246227,Tokyo (JP),8,2021,3258
-246227,Tokyo (JP),9,2021,4149
-246227,Tokyo (JP),10,2021,5098
-246227,Tokyo (JP),11,2021,3442
-246227,Tokyo (JP),12,2021,3128
-246227,Tokyo (JP),13,2021,2824
-246227,Tokyo (JP),14,2021,2837
-246227,Tokyo (JP),15,2021,3037
-246227,Tokyo (JP),16,2021,3008
-246227,Tokyo (JP),17,2021,3624
-246227,Tokyo (JP),18,2021,2406
-246227,Tokyo (JP),19,2021,2764
-246227,Tokyo (JP),20,2021,2957
-246227,Tokyo (JP),21,2021,3020
-246227,Tokyo (JP),22,2021,3059
-246227,Tokyo (JP),23,2021,3186
-246227,Tokyo (JP),24,2021,3423
-246227,Tokyo (JP),25,2021,3287
-246227,Tokyo (JP),26,2021,3430
-246227,Tokyo (JP),27,2021,3379
-246227,Tokyo (JP),28,2021,3791
-246227,Tokyo (JP),29,2021,3519
-246227,Tokyo (JP),30,2021,3464
-246227,Tokyo (JP),31,2021,3501
-246227,Tokyo (JP),32,2021,2913
-246227,Tokyo (JP),33,2021,2571
-246227,Tokyo (JP),34,2021,2693
-246227,Tokyo (JP),35,2021,3117
-246227,Tokyo (JP),36,2021,3011
-246227,Tokyo (JP),37,2021,3307
-246227,Tokyo (JP),38,2021,2560
-246227,Tokyo (JP),39,2021,3399
-246227,Tokyo (JP),40,2021,5258
-246227,Tokyo (JP),41,2021,4567
-246227,Tokyo (JP),42,2021,5029
-246227,Tokyo (JP),43,2021,4118
-246227,Tokyo (JP),44,2021,4186
-246227,Tokyo (JP),45,2021,4945
-246227,Tokyo (JP),46,2021,4888
-246227,Tokyo (JP),47,2021,4830
-246227,Tokyo (JP),48,2021,5948
-246227,Tokyo (JP),49,2021,5650
-246227,Tokyo (JP),50,2021,5471
-246227,Tokyo (JP),51,2021,4737
-246227,Tokyo (JP),52,2021,3442
-246227,Tokyo (JP),1,2022,3168
-246227,Tokyo (JP),2,2022,3841
-246227,Tokyo (JP),3,2022,3536
-246227,Tokyo (JP),4,2022,3045
-246227,Tokyo (JP),5,2022,4165
-246227,Tokyo (JP),6,2022,4002
-246227,Tokyo (JP),7,2022,3030
-246227,Tokyo (JP),8,2022,3591
-246227,Tokyo (JP),9,2022,4495
-246227,Tokyo (JP),10,2022,4816
-246227,Tokyo (JP),11,2022,4617
-246227,Tokyo (JP),12,2022,4023
-246227,Tokyo (JP),13,2022,3877
-246227,Tokyo (JP),14,2022,4011
-246227,Tokyo (JP),15,2022,4318
-246227,Tokyo (JP),16,2022,4503
-246227,Tokyo (JP),17,2022,4706
-246227,Tokyo (JP),18,2022,3107
-246227,Tokyo (JP),19,2022,3811
-246227,Tokyo (JP),20,2022,4153
-246227,Tokyo (JP),21,2022,4097
-246227,Tokyo (JP),22,2022,4212
-246227,Tokyo (JP),23,2022,4153
-246227,Tokyo (JP),24,2022,4279
-246227,Tokyo (JP),25,2022,4430
-246227,Tokyo (JP),26,2022,4485
-246227,Tokyo (JP),27,2022,5107
-246227,Tokyo (JP),28,2022,4849
-246227,Tokyo (JP),29,2022,4585
-246227,Tokyo (JP),30,2022,4573
-246227,Tokyo (JP),31,2022,4547
-246227,Tokyo (JP),32,2022,4394
-246227,Tokyo (JP),33,2022,4138
-246227,Tokyo (JP),34,2022,4624
-246227,Tokyo (JP),35,2022,5100
-246227,Tokyo (JP),36,2022,5676
-246227,Tokyo (JP),37,2022,6182
-246227,Tokyo (JP),38,2022,7412
-246227,Tokyo (JP),39,2022,9470
-246227,Tokyo (JP),40,2022,10122
-246227,Tokyo (JP),41,2022,11187
-246227,Tokyo (JP),42,2022,11705
-246227,Tokyo (JP),43,2022,12683
-246227,Tokyo (JP),44,2022,14323
-246227,Tokyo (JP),45,2022,11492
-246227,Tokyo (JP),46,2022,12372
-246227,Tokyo (JP),47,2022,11693
-246227,Tokyo (JP),48,2022,11788
-246227,Tokyo (JP),49,2022,10771
-246227,Tokyo (JP),50,2022,10472
-246227,Tokyo (JP),51,2022,10177
-246227,Tokyo (JP),52,2022,11241
-246227,Tokyo (JP),1,2023,5440
-2482986,Goteborg (SE),5,2019,574
-2482986,Goteborg (SE),6,2019,609
-2482986,Goteborg (SE),7,2019,643
-2482986,Goteborg (SE),8,2019,726
-2482986,Goteborg (SE),9,2019,780
-2482986,Goteborg (SE),10,2019,707
-2482986,Goteborg (SE),11,2019,682
-2482986,Goteborg (SE),12,2019,696
-2482986,Goteborg (SE),13,2019,793
-2482986,Goteborg (SE),14,2019,825
-2482986,Goteborg (SE),15,2019,632
-2482986,Goteborg (SE),16,2019,724
-2482986,Goteborg (SE),17,2019,809
-2482986,Goteborg (SE),18,2019,847
-2482986,Goteborg (SE),19,2019,922
-2482986,Goteborg (SE),20,2019,803
-2482986,Goteborg (SE),21,2019,847
-2482986,Goteborg (SE),22,2019,752
-2482986,Goteborg (SE),23,2019,865
-2482986,Goteborg (SE),24,2019,660
-2482986,Goteborg (SE),25,2019,836
-2482986,Goteborg (SE),26,2019,969
-2482986,Goteborg (SE),27,2019,924
-2482986,Goteborg (SE),28,2019,853
-2482986,Goteborg (SE),29,2019,740
-2482986,Goteborg (SE),30,2019,976
-2482986,Goteborg (SE),31,2019,854
-2482986,Goteborg (SE),32,2019,750
-2482986,Goteborg (SE),33,2019,910
-2482986,Goteborg (SE),34,2019,591
-2482986,Goteborg (SE),35,2019,625
-2482986,Goteborg (SE),36,2019,557
-2482986,Goteborg (SE),37,2019,558
-2482986,Goteborg (SE),38,2019,521
-2482986,Goteborg (SE),39,2019,575
-2482986,Goteborg (SE),40,2019,590
-2482986,Goteborg (SE),41,2019,522
-2482986,Goteborg (SE),42,2019,487
-2482986,Goteborg (SE),43,2019,537
-2482986,Goteborg (SE),44,2019,510
-2482986,Goteborg (SE),45,2019,495
-2482986,Goteborg (SE),46,2019,423
-2482986,Goteborg (SE),47,2019,428
-2482986,Goteborg (SE),48,2019,667
-2482986,Goteborg (SE),49,2019,255
-2482986,Goteborg (SE),50,2019,287
-2482986,Goteborg (SE),51,2019,390
-2482986,Goteborg (SE),52,2019,363
-2482986,Goteborg (SE),1,2020,539
-2482986,Goteborg (SE),2,2020,502
-2482986,Goteborg (SE),3,2020,408
-2482986,Goteborg (SE),4,2020,425
-2482986,Goteborg (SE),5,2020,452
-2482986,Goteborg (SE),6,2020,416
-2482986,Goteborg (SE),7,2020,405
-2482986,Goteborg (SE),8,2020,363
-2482986,Goteborg (SE),9,2020,408
-2482986,Goteborg (SE),10,2020,313
-2482986,Goteborg (SE),11,2020,131
-2482986,Goteborg (SE),12,2020,73
-2482986,Goteborg (SE),13,2020,75
-2482986,Goteborg (SE),14,2020,45
-2482986,Goteborg (SE),15,2020,104
-2482986,Goteborg (SE),16,2020,138
-2482986,Goteborg (SE),17,2020,113
-2482986,Goteborg (SE),18,2020,156
-2482986,Goteborg (SE),19,2020,141
-2482986,Goteborg (SE),20,2020,140
-2482986,Goteborg (SE),21,2020,137
-2482986,Goteborg (SE),22,2020,308
-2482986,Goteborg (SE),23,2020,208
-2482986,Goteborg (SE),24,2020,176
-2482986,Goteborg (SE),25,2020,365
-2482986,Goteborg (SE),26,2020,271
-2482986,Goteborg (SE),27,2020,453
-2482986,Goteborg (SE),28,2020,413
-2482986,Goteborg (SE),29,2020,236
-2482986,Goteborg (SE),30,2020,223
-2482986,Goteborg (SE),31,2020,278
-2482986,Goteborg (SE),32,2020,173
-2482986,Goteborg (SE),33,2020,264
-2482986,Goteborg (SE),34,2020,205
-2482986,Goteborg (SE),35,2020,203
-2482986,Goteborg (SE),36,2020,175
-2482986,Goteborg (SE),37,2020,199
-2482986,Goteborg (SE),38,2020,254
-2482986,Goteborg (SE),39,2020,147
-2482986,Goteborg (SE),40,2020,358
-2482986,Goteborg (SE),41,2020,354
-2482986,Goteborg (SE),42,2020,303
-2482986,Goteborg (SE),43,2020,217
-2482986,Goteborg (SE),44,2020,160
-2482986,Goteborg (SE),45,2020,130
-2482986,Goteborg (SE),46,2020,120
-2482986,Goteborg (SE),47,2020,139
-2482986,Goteborg (SE),48,2020,140
-2482986,Goteborg (SE),49,2020,140
-2482986,Goteborg (SE),50,2020,150
-2482986,Goteborg (SE),51,2020,142
-2482986,Goteborg (SE),52,2020,112
-2482986,Goteborg (SE),1,2021,103
-2482986,Goteborg (SE),2,2021,90
-2482986,Goteborg (SE),3,2021,149
-2482986,Goteborg (SE),4,2021,103
-2482986,Goteborg (SE),5,2021,173
-2482986,Goteborg (SE),6,2021,148
-2482986,Goteborg (SE),7,2021,111
-2482986,Goteborg (SE),8,2021,132
-2482986,Goteborg (SE),9,2021,120
-2482986,Goteborg (SE),10,2021,171
-2482986,Goteborg (SE),11,2021,173
-2482986,Goteborg (SE),12,2021,218
-2482986,Goteborg (SE),13,2021,172
-2482986,Goteborg (SE),14,2021,145
-2482986,Goteborg (SE),15,2021,184
-2482986,Goteborg (SE),16,2021,143
-2482986,Goteborg (SE),17,2021,159
-2482986,Goteborg (SE),18,2021,273
-2482986,Goteborg (SE),19,2021,228
-2482986,Goteborg (SE),20,2021,229
-2482986,Goteborg (SE),21,2021,372
-2482986,Goteborg (SE),22,2021,350
-2482986,Goteborg (SE),23,2021,462
-2482986,Goteborg (SE),24,2021,459
-2482986,Goteborg (SE),25,2021,440
-2482986,Goteborg (SE),26,2021,616
-2482986,Goteborg (SE),27,2021,565
-2482986,Goteborg (SE),28,2021,548
-2482986,Goteborg (SE),29,2021,525
-2482986,Goteborg (SE),30,2021,432
-2482986,Goteborg (SE),31,2021,420
-2482986,Goteborg (SE),32,2021,311
